instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00068-00000001.soi,soi,10,23,scores,logistic,b=0.0,0,15.633208962109215,13.508401355338183,4,3,0.055414400005247444,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.05,0,15.633208962109215,13.621228751017414,4,3,0.05947360000573099,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.1,0,15.633208962109215,13.886225723395452,4,3,0.15241929999319836,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.2,0,15.633208962109215,12.913702073778888,4,3,0.09747019998030737,0.8071417672951359,1.43809523809524,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[6, 9], [1, 2, 5, 7, 8, 10], [3, 4]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.0,0,15.633208962109215,9.177383607742968,4,4,0.038706200022716075,0.7550119889434047,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.05,0,15.633208962109215,9.322906662369268,4,5,0.03580340003827587,0.7832178030674114,2.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 7, 10], [3, 4]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.1,0,15.633208962109215,8.582094899218792,4,5,0.035234600014518946,0.7832178030674114,2.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 7, 10], [3, 4]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.2,0,15.633208962109215,7.622460067367699,4,5,0.04291779996128753,0.7832178030674114,2.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 7, 10], [3, 4]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.0,1,15.633208962109215,13.508401355338183,4,3,0.05512130004353821,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.05,1,15.633208962109215,13.85252529529501,4,3,0.07989699998870492,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.1,1,15.633208962109215,14.47104982168469,4,3,0.244502299989108,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.2,1,15.633208962109215,14.1552652556378,4,3,0.17354839999461547,0.6582426287630114,3.298701298701296,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 2, 4, 5, 6, 7, 8], [3, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.0,1,15.633208962109215,9.177383607742968,4,4,0.0385039999964647,0.7550119889434047,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.05,1,15.633208962109215,9.62184627275872,4,4,0.043601700046565384,0.7550119889434047,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.1,1,15.633208962109215,10.248228460811465,4,5,0.057685500010848045,0.8356290217967334,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 4, 7, 10], [3]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.2,1,15.633208962109215,9.915683073875591,4,5,0.0433933999738656,0.7632031385908296,3.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 2, 5, 8], [4, 7], [3, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.0,2,15.633208962109215,13.508401355338183,4,3,0.0546386000351049,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.05,2,15.633208962109215,13.778021539606561,4,3,0.08691000001272187,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.1,2,15.633208962109215,14.081280713229615,4,3,0.07723979995353147,0.6896551724137933,0.28282828282828554,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [1, 5, 6, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,logistic,b=0.2,2,15.633208962109215,14.055250808570914,4,2,0.24459969997406006,0.7427813527082074,1.43809523809524,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[6, 9], [1, 2, 3, 4, 5, 7, 8, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.0,2,15.633208962109215,9.177383607742968,4,4,0.03817840002011508,0.7550119889434047,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 3, 4, 7, 10]]"
00068-00000001.soi,soi,10,23,scores,probit,b=0.05,2,15.633208962109215,9.332568152236007,4,4,0.03597949998220429,0.7550119889434047,0.4273166447079504,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]","[[9], [6], [1, 5, 8], [2, 3, 4, 7, 10]]"
