instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00035-00000006.soc,soc,15,42,4,1,11,matrices,cerca_empate,0.05,0,1.0,32.81818181818181,44.09090909090909,11.27272727272728,0.15627705627705626,0.20995670995670998,0.053679653679653716,0.021887697414956053,0.015737713028171212,0.0,0.0,2,2,"[[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14], [5, 7, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7308923999953549
00035-00000006.soc,soc,15,42,4,2,11,matrices,cerca_empate,0.05,0,1.0,27.363636363636363,32.272727272727266,4.909090909090903,0.1303030303030303,0.15367965367965364,0.023376623376623346,0.02196083379770373,0.015737713028171212,0.0,0.0,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7308923999953549
00035-00000006.soc,soc,15,42,4,3,10,matrices,cerca_empate,0.05,0,1.0,30.799999999999997,36.800000000000004,6.000000000000007,0.14666666666666664,0.17523809523809525,0.028571428571428605,0.02163241553785942,0.015737713028171212,0.0,0.0,4,2,"[[12, 14], [6, 11], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7308923999953549
00035-00000006.soc,soc,15,42,4,4,10,matrices,cerca_empate,0.05,0,1.0,35.6,38.4,2.799999999999997,0.16952380952380952,0.18285714285714286,0.01333333333333332,0.016304485828455794,0.015737713028171212,0.0,0.0,3,2,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7308923999953549
00035-00000006.soc,soc,15,42,4,1,11,matrices,cerca_empate,0.1,0,0.681385143869247,32.81818181818181,34.81818181818181,2.0,0.15627705627705626,0.16580086580086578,0.009523809523809525,0.042532697583841976,0.031130201284805297,0.06666666666666667,2.1415430647795644,2,2,"[[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14], [5, 7, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.6395287000050303
00035-00000006.soc,soc,15,42,4,2,11,matrices,cerca_empate,0.1,0,0.681385143869247,27.363636363636363,32.45454545454545,5.09090909090909,0.1303030303030303,0.15454545454545454,0.02424242424242424,0.04384623389560858,0.031130201284805297,0.06666666666666667,2.1415430647795644,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.6395287000050303
00035-00000006.soc,soc,15,42,4,3,10,matrices,cerca_empate,0.1,0,0.681385143869247,30.799999999999997,45.6,14.800000000000004,0.14666666666666664,0.21714285714285714,0.0704761904761905,0.043264831075718845,0.031130201284805297,0.06666666666666667,2.1415430647795644,4,2,"[[12, 14], [6, 11], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.6395287000050303
00035-00000006.soc,soc,15,42,4,4,10,matrices,cerca_empate,0.1,0,0.681385143869247,35.6,41.99999999999999,6.3999999999999915,0.16952380952380952,0.19999999999999996,0.030476190476190435,0.03260897165691158,0.031130201284805297,0.06666666666666667,2.1415430647795644,3,2,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.6395287000050303
00035-00000006.soc,soc,15,42,4,1,11,matrices,cerca_empate,0.5,0,0.681385143869247,32.81818181818181,34.81818181818181,2.0,0.15627705627705626,0.16580086580086578,0.009523809523809525,0.11610534775114102,0.08486703013487856,0.06666666666666667,0.785542590104942,2,2,"[[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14], [5, 7, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.2934395000047516
00035-00000006.soc,soc,15,42,4,2,11,matrices,cerca_empate,0.5,0,0.681385143869247,27.363636363636363,32.45454545454545,5.09090909090909,0.1303030303030303,0.15454545454545454,0.02424242424242424,0.14126380252931797,0.08486703013487856,0.06666666666666667,0.785542590104942,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.2934395000047516
00035-00000006.soc,soc,15,42,4,3,10,matrices,cerca_empate,0.5,0,0.681385143869247,30.799999999999997,45.6,14.800000000000004,0.14666666666666664,0.21714285714285714,0.0704761904761905,0.10983180011696833,0.08486703013487856,0.06666666666666667,0.785542590104942,4,2,"[[12, 14], [6, 11], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.2934395000047516
